,"MeltWater(wt%,calc_from_F)","MeltWater(wt%,calc_from_Cl)",sample
1446,1.934295285995385,1.9306820627894972,Ap1
1447,2.1886299158618048,2.4970514497972425,Ap1
1448,0.9648298697995981,0.9751602949364564,Ap1
1449,2.346829197325824,2.548446811210285,Ap1
1450,2.753306923676477,2.852258332659836,Ap1
1451,2.404579346278204,2.1368433803143025,Ap1
1452,1.64442871345504,1.4530302337086263,Ap1
1453,2.171463589543991,1.8906892983144366,Ap1
1454,2.1059131080898505,2.2168802731070545,Ap1
1455,4.015091894825601,3.7083414885917376,Ap1
1456,1.4806610109125864,1.6517548980498533,Ap1
1457,3.368226788451647,2.776550130267591,Ap1
1458,2.256949246732716,1.9251917419456188,Ap1
1459,3.0166953428791174,2.9560857781136716,Ap1
1460,4.652025062962418,3.1791709932711134,Ap1
1461,2.44900092213681,2.1943094221509596,Ap1
1462,3.1171303715240626,2.556620457095938,Ap1
1463,2.717269874570369,2.593764028519345,Ap1
1464,2.1606252491742763,2.0050832711486626,Ap1
1465,2.241751831443217,2.365191920483116,Ap1
1466,3.43482333401283,3.6425128335069044,Ap1
1467,2.4642279835677043,2.287838278178045,Ap1
1468,1.8100922315723342,2.0293251286797926,Ap1
1469,1.8731395487143754,1.5052700167095312,Ap1
1470,1.424662986204701,1.5870134853078532,Ap1
1471,2.2292631443300905,1.817585001684634,Ap1
1472,1.884791778113378,1.656192590088814,Ap1
1473,3.0090581842071753,3.0837188654783887,Ap1
1474,3.9995912323907437,3.7238542534435237,Ap1
1475,2.237443604343447,2.247613232918058,Ap1
1476,2.8454995689145224,2.653895166997524,Ap1
1477,2.329358595861723,2.1220163519551702,Ap1
1478,2.373610133024216,1.9255412093549689,Ap1
1479,3.4859666832812444,3.228539997418632,Ap1
1480,1.264551223813985,1.1642132974918562,Ap1
1481,2.4515113077505615,2.0844316357436985,Ap1
1482,3.024984809041684,2.1627293924256157,Ap1
1483,2.1015568085780516,2.086751781543356,Ap1
1484,2.134512143374889,2.4793546337738657,Ap1
1485,1.8800068701523243,1.6014590678085676,Ap1
1486,2.292257978928789,1.9590353416306592,Ap1
1487,1.7228904015955533,2.0637397663032417,Ap1
1488,2.7636988463159193,2.106940276808885,Ap1
1489,2.448614057171909,2.48920120678822,Ap1
1490,1.618693037181015,1.557591975064765,Ap1
1491,2.963837490601496,2.6356446691731055,Ap1
1492,1.7362898606618173,1.669652003218468,Ap1
1493,2.8573433818168406,2.8564837682190367,Ap1
1494,2.6531951671776697,2.745145522178417,Ap1
1495,2.9578786637858823,2.593370714540546,Ap1
1496,4.084617164519819,3.2616255150169584,Ap1
1497,2.109980999890635,1.839966149009284,Ap1
1498,2.2301760572035287,2.2512109428069316,Ap1
1499,2.1512268006061586,2.2052577078550377,Ap1
1500,2.215912509271394,1.8521157374601707,Ap1
1501,2.9231063668920942,2.677779745536596,Ap1
1502,3.096444876962299,2.8214932457696835,Ap1
1503,2.2385652054708474,2.555833753201368,Ap1
1504,1.755304107197133,1.5444399639487008,Ap1
1505,2.8654251019295782,2.3616705030019487,Ap1
1506,3.3512406294166444,2.7291858839438548,Ap1
1507,3.30263233899971,3.1704064096484212,Ap1
1508,3.301640444477168,2.4192498217218925,Ap1
1509,3.4178299608416935,3.4764254964610504,Ap1
1510,1.6739391381896866,1.698370267242096,Ap1
1511,4.042484588683532,3.925406027705965,Ap1
1512,2.0656314941717313,1.9486269439442034,Ap1
1513,2.815471454692129,2.7546242331209188,Ap1
1514,1.8142611042319272,1.4596409994772808,Ap1
1515,2.7844140807675446,2.4637019975533843,Ap1
1516,2.0526275214242826,2.1485358747754764,Ap1
1517,3.1255105296421837,2.6899502425682322,Ap1
1518,1.684106617075803,1.6888848574872721,Ap1
1519,2.5692299145183175,2.2036208020286217,Ap1
1520,2.5895147289927296,2.4883324772517303,Ap1
1521,2.1074005078024287,2.0603034246558387,Ap1
1522,5.478265915956505,5.107465030273692,Ap1
1523,2.6953559055853655,2.8648317659134714,Ap1
1524,2.9942877649677917,2.9206615516133114,Ap1
1525,1.6712500547091127,1.7235801235071717,Ap1
1526,2.038650921545659,1.656869238966888,Ap1
1527,1.1375354827869528,1.1857104954591224,Ap1
1528,2.7218202064102295,2.7330098518880277,Ap1
1529,2.057124793229727,1.6246687378335873,Ap1
1530,1.9492046567725412,1.6954128810335474,Ap1
1531,3.270867713689402,2.941159754102684,Ap1
1532,1.4832647922233084,1.5222382697040162,Ap1
1533,2.3301819637592325,2.495909120261623,Ap1
1534,2.0397359011360514,1.6782753763182772,Ap1
1535,2.454154217015531,1.8852121419530508,Ap1
1536,2.311215310396677,2.380598044014744,Ap1
1537,2.258265287677679,2.0870488091070087,Ap1
1538,5.383674837068534,4.143773861621374,Ap1
1539,1.5164348513974124,1.3406510501107263,Ap1
1540,3.2945421905061245,2.9888991902265567,Ap1
1541,2.0551405232317608,1.8392360386337059,Ap1
1542,2.020849703574076,2.088303550001155,Ap1
1543,2.4002501245271026,2.1439093832512865,Ap1
1544,1.2671903838130647,1.4361551882944226,Ap1
1545,2.5729729088932145,2.444866382963018,Ap1
1546,3.613486875959783,3.2985376575134886,Ap1
1547,2.3666138645572063,1.9358214738627626,Ap1
1548,1.6872823846032508,1.7390543726702208,Ap1
1549,3.316277966516938,2.97036942758662,Ap1
1550,2.754999392661162,2.7849874688997547,Ap1
1551,3.299826934022655,2.6825790853472338,Ap1
1552,1.6432863765021004,1.4890907935909883,Ap1
1553,2.7638245064170794,2.3050736280457134,Ap1
1554,2.482460278591133,2.903870687441891,Ap1
1555,1.9745105475040652,1.8699486918216706,Ap1
1556,3.026183123560674,2.882414565847038,Ap1
1557,2.4821452830692166,3.098165062206306,Ap1
1558,2.689242999630304,2.5092289837157034,Ap1
1559,2.4903357570241758,2.2776202024535657,Ap1
1560,1.492566274687463,1.5046693897266434,Ap1
1561,1.3678358928950638,1.305276931300505,Ap1
1562,3.7514130065997935,2.9522993618627114,Ap1
1563,2.4030586199242796,1.9221293925875644,Ap1
1564,1.493749560514029,1.4276914397233462,Ap1
1565,1.3814021365327769,1.2889072151984817,Ap1
1566,3.735569600857663,3.580010127430242,Ap1
1567,2.8044624906302165,2.34210161504282,Ap1
1568,1.9658472544823329,2.3543386606363277,Ap1
1569,2.387869171171535,2.4950739102043693,Ap1
1570,1.5552485619940517,1.725722472687669,Ap1
1571,1.914629247958873,1.558091903747267,Ap1
1572,2.5165968690304226,2.4692848992339695,Ap1
1573,2.8503662965728793,2.7553396681892997,Ap1
1574,2.395774281131419,2.047605782236242,Ap1
1575,1.9135995090995597,1.493658612562259,Ap1
1576,1.8272087917872266,2.0325320389119406,Ap1
1577,1.5213077272121962,1.3628225806026528,Ap1
1578,2.801016344982543,2.318324523049914,Ap1
1579,2.2248250999017953,2.245661911092336,Ap1
1580,2.678900767262595,2.6339932970412696,Ap1
1581,2.6982066274495247,2.7419850633215073,Ap1
1582,2.6039917151262655,2.82264413391712,Ap1
1583,3.0383773210978187,3.19916657236592,Ap1
1584,2.6248810019611826,2.764878908454775,Ap1
1585,1.5640215163750353,1.267201101441606,Ap1
1586,3.436350387020633,2.708838343232482,Ap1
1587,2.1029442294917,1.8611720123602977,Ap1
1588,2.3617909513344584,2.2268860294601645,Ap1
1589,1.4742739063669488,1.3659904293476488,Ap1
1590,4.316334466009834,3.1868783042826587,Ap1
1591,2.1968840721463985,2.2755288342210687,Ap1
1592,3.041018113313632,2.447911242190472,Ap1
1593,1.9057817693673522,1.9447605753387442,Ap1
1594,2.1601756793500595,2.337714093095328,Ap1
1595,2.4243344509764695,2.5945172811890385,Ap1
1596,1.761487233073765,1.8630211296205161,Ap1
1597,3.045287591682748,3.0114513416662247,Ap1
1598,2.3946661384179175,2.909905016893152,Ap1
1599,2.988015048919231,2.7011334408860135,Ap1
1600,3.2569711724745765,2.6744423375786925,Ap1
1601,3.939193852707497,3.767422406490855,Ap1
1602,1.7133409748767177,1.5496793367628385,Ap1
1603,1.6575703906798804,1.6291066877400218,Ap1
1604,2.1381927528913813,2.1020505430190877,Ap1
1605,4.543131779728485,3.472545769937127,Ap1
1606,5.029373904011433,3.6598989616692057,Ap1
1607,2.9396097889413744,2.419791478031862,Ap1
1608,1.678131050278347,1.4353822248135084,Ap1
1609,2.0131962968743586,1.8923822581662024,Ap1
1610,2.5376036199886367,2.24770976629211,Ap1
1611,2.865763277543185,2.8852900918381095,Ap1
1612,2.89165776175144,2.7551130778264477,Ap1
1613,2.558874738730314,2.946436272311649,Ap1
1614,2.6340438290041805,2.4379525561743183,Ap1
1615,3.5447264911377543,2.4961300397859123,Ap1
1616,2.505994757528918,2.287579420534588,Ap1
1617,3.150758239724436,3.4930914987746857,Ap1
1618,6.312186752028747,4.714163268403438,Ap1
1619,2.4237784449161963,2.601860342598151,Ap1
1620,1.8815889407174184,1.771353892077231,Ap1
1621,1.9551645426423636,2.057337344884124,Ap1
1622,1.765399400501165,1.5888729785193685,Ap1
1623,2.551515877597498,2.464078748690961,Ap1
1624,3.723516146573639,3.46445010086459,Ap1
1625,3.019756855614884,3.575159498478505,Ap1
1626,1.6006609264131986,1.4413355672483954,Ap1
1627,2.659023089828458,2.5930996933565575,Ap1
1628,1.923042915584014,2.1418273171273134,Ap1
1629,2.165526236906001,2.063339190339776,Ap1
1630,2.305385400010214,2.2293684317518556,Ap1
1631,3.355542545078296,2.7623740923164655,Ap1
1632,2.611917224063488,2.512088084968239,Ap1
1633,3.4589081377527204,2.854192238601847,Ap1
1634,4.572688920583291,3.6529427883650705,Ap1
1635,5.121070394765278,4.428653500981075,Ap1
1636,2.1717047610314393,2.189645143165814,Ap1
1637,3.165672134743016,2.392372181534172,Ap1
1638,3.5807669392024213,4.021737178347364,Ap1
1639,2.4776471293602604,2.7081990227066997,Ap1
1640,2.261748065291427,2.0084943415353282,Ap1
1641,2.393995131753905,2.1585063768363404,Ap1
1642,1.9775297692942253,1.9230462321776256,Ap1
1643,2.430267760863618,2.1366979739409566,Ap1
1644,2.011250582891099,2.0972130492818297,Ap1
1645,2.690015664578003,2.222595047740751,Ap1
1646,2.090551219101311,2.1497095606726724,Ap1
1647,2.651586969910932,2.7265532895838924,Ap1
1648,2.9847800410166347,2.6553539755815305,Ap1
1649,1.9278073910599467,2.360481814086842,Ap1
1650,2.317560035558033,2.1984572192102405,Ap1
1651,1.853157004546176,1.6281035677096136,Ap1
1652,3.7866495906393203,3.096342264932567,Ap1
1653,1.5816587155140522,1.6633224857932856,Ap1
1654,2.948651748407826,2.3357169915138676,Ap1
1655,2.2909996008246045,2.2908860104957642,Ap1
1656,2.653656438069537,2.1542721684886312,Ap1
1657,3.639184788800158,2.9270229683494424,Ap1
1658,2.4005714046692326,2.226642896755854,Ap1
1659,2.5047863069252085,2.1896251056991436,Ap1
1660,2.2402954349951325,2.3280647183928314,Ap1
1661,3.845321312348237,3.3854530788365618,Ap1
1662,3.0282764693346382,2.666945442791736,Ap1
1663,2.352366961183735,2.4264941324914946,Ap1
1664,1.7895804670671775,1.7859081589721004,Ap1
1665,2.7525508043746587,2.344366106373475,Ap1
1666,1.1628995845434715,0.947336847582636,Ap1
1667,4.328619455303541,3.228104236875715,Ap1
