MeltWater_F,MeltWater_Cl,sample
3.005146635300641,2.9039886242206427,Ap1
1.743520555315745,1.5447935898926481,Ap1
4.547529633264031,4.816234657229111,Ap1
1.684547908165703,1.4858684797434354,Ap1
4.459277697282277,4.69930751009116,Ap1
3.5032212434605867,3.4913434134958568,Ap1
3.717498780035027,3.7528244567285776,Ap1
1.2015806724316676,1.0195139031374953,Ap1
1.6907417009748082,1.4920373745587179,Ap1
3.225515068339275,3.16033793104422,Ap1
1.1550355331143813,0.9761358127532473,Ap1
2.3966678201284646,2.2252269302453613,Ap1
2.9300277225626843,2.8178811824836525,Ap1
2.5188044499870705,2.3580337861863234,Ap1
0.756985786499024,0.6170166346528242,Ap1
1.058982766509855,0.8875171486685188,Ap1
1.7859413870350442,1.5874413716235036,Ap1
1.8067050992582763,1.6083955367013796,Ap1
2.687800251368584,2.5446478095340104,Ap1
2.3576630216233534,2.1831805021643813,Ap1
3.97901175589124,4.079155257766941,Ap1
2.1658578111984,1.9790081023862767,Ap1
4.38131156850841,4.596780385370766,Ap1
2.1478945210078337,1.9601078804186463,Ap1
2.5131729857856158,2.3518722105169214,Ap1
1.5054177654655718,1.3094957735827537,Ap1
1.2017293535528109,1.0196529192306287,Ap1
2.9597614280226847,2.851886741266865,Ap1
1.996123667995952,1.8019436875123271,Ap1
2.2721101102775814,2.0915785329675733,Ap1
3.1376042125256034,3.05740378344829,Ap1
3.43087421270727,3.404255616482333,Ap1
2.159534111993765,1.9723502334575187,Ap1
1.351015277627538,1.1606705604926848,Ap1
2.9846104780679847,2.8803839094470445,Ap1
4.076409005486786,4.202729204861656,Ap1
3.873484505265943,3.9465156047000858,Ap1
1.813303635115706,1.6150654978955958,Ap1
4.047130476292078,4.165465123018203,Ap1
4.135616896272607,4.27839257783503,Ap1
2.6793651860384684,2.5352550083534773,Ap1
2.59744843225092,2.444465188525551,Ap1
2.050742240895611,1.8585486886614326,Ap1
0.8449031548186668,0.694463458387268,Ap1
2.627346604047055,2.477511904956317,Ap1
2.8846859779616434,2.766221106197717,Ap1
3.059343297601628,2.96651643367228,Ap1
3.6930264561241564,3.7226925966253805,Ap1
2.734761034978413,2.597090882216289,Ap1
1.792808436880251,1.59436564375783,Ap1
0.8762656074044599,0.7223532372114089,Ap1
3.885296894895524,3.961298423869329,Ap1
3.04274956307356,2.9473360132730155,Ap1
2.0490419980891,1.8567812681849098,Ap1
2.2307720852078505,2.047624809991648,Ap1
2.186282107799978,2.000543871325909,Ap1
4.023993755975843,4.136088925945497,Ap1
1.6088013534922871,1.4108059788765448,Ap1
3.431680831759846,3.4052232598135634,Ap1
2.071897294035484,1.8805682493716485,Ap1
3.6376243712096223,3.6547341029758256,Ap1
1.1305288704421779,0.9534103741929024,Ap1
2.388368599682942,2.2162656679229378,Ap1
2.581635353682609,2.4270287004865767,Ap1
2.8181246191805958,2.6908134361692864,Ap1
2.1051880827455616,1.9153267860189886,Ap1
3.9761470171085374,4.075537362175427,Ap1
4.433724425106854,4.665624773430125,Ap1
2.1302168552346585,1.9415453273303962,Ap1
2.393349365703418,2.2216427940428343,Ap1
1.2470942738151922,1.0622025208200006,Ap1
3.426946698691971,3.3995451291084917,Ap1
2.8635662029427618,2.742239130456077,Ap1
0.8688541355529482,0.7157500809590971,Ap1
1.9408927802880518,1.7450651313799994,Ap1
2.2984875300823364,2.119729681050185,Ap1
3.2733279327059996,3.2166948135082043,Ap1
2.4370999918239655,2.2689992263214775,Ap1
2.385356001321564,2.213014736462952,Ap1
4.027687844486105,4.140775032365314,Ap1
3.7839494827304696,3.834992696738699,Ap1
1.8243436819210705,1.6262367914358877,Ap1
1.5593323010786428,1.3621641641076911,Ap1
1.1136150408286554,0.937771890682387,Ap1
1.481751832154744,1.286490882385433,Ap1
3.076094669318729,2.9859111857769385,Ap1
2.567148359755151,2.4110798636271515,Ap1
2.4105067996979845,2.240187721429501,Ap1
2.3831064601616956,2.2105879194876072,Ap1
1.8279943909602654,1.6299341337312427,Ap1
2.5783024604373552,2.4233573402614135,Ap1
1.1793466815540077,0.9987575630853275,Ap1
3.028416142796423,2.9307937459563305,Ap1
4.1625202989824635,4.312909064392958,Ap1
2.2294225926293083,2.0461933067675298,Ap1
1.6511777687274873,1.4527131091136392,Ap1
3.2987541070040165,3.2467716776234097,Ap1
2.0657196273112777,1.8741326482219587,Ap1
2.532193718281506,2.372698216714035,Ap1
2.5636830040805405,2.4072684332288263,Ap1
1.459197800380797,1.264631840778081,Ap1
3.6077155765633093,3.6181942419052717,Ap1
3.260388286431089,3.201416937982656,Ap1
4.547185294716784,4.815776625928593,Ap1
1.4969147536960996,1.3012222419494597,Ap1
3.8178588585085182,3.8771199629062405,Ap1
1.8231536630874388,1.625031918730289,Ap1
3.3977946923766593,3.364637035180179,Ap1
1.9120625858287381,1.715519533294047,Ap1
1.9356063846817266,1.7396401168085571,Ap1
1.7727111199933347,1.5741169367136498,Ap1
1.9506620113176258,1.7550993139269486,Ap1
3.921369531147313,4.0065426501310535,Ap1
4.359552246219525,4.568295280575672,Ap1
1.804873571563203,1.6065451154895654,Ap1
3.1393995909761996,3.0594970884784973,Ap1
1.9724131439005075,1.7774812714560204,Ap1
2.104660362021884,1.9147747762458787,Ap1
1.6090326391216632,1.4110341048045216,Ap1
3.754027782075483,3.7979302949136784,Ap1
3.196289211634356,3.12601897973723,Ap1
2.1755441829964184,1.98921547491074,Ap1
2.729829383589991,2.5915715328104167,Ap1
3.1470482858584288,3.0684191673924484,Ap1
2.6420703593299124,2.49382422088958,Ap1
4.519702813330109,4.779265801124523,Ap1
1.6996250622384197,1.5008931928501101,Ap1
5.145247136081527,5.632961330670189,Ap1
2.016930082208645,1.823465019256806,Ap1
1.3987971891933415,1.2064062624178131,Ap1
2.917261003726224,2.803311491790506,Ap1
1.679191946807657,1.4805378227565444,Ap1
1.4516689775338205,1.2573491688058165,Ap1
2.7597793316026946,2.6251338179638624,Ap1
5.344223683984338,5.914624289484498,Ap1
1.6383259119902027,1.43998030573851,Ap1
1.934122476654733,1.7381178982572836,Ap1
2.4063224616225525,2.235661839907368,Ap1
3.549368206619347,3.5472081093696186,Ap1
3.368645080889807,3.3298296632696975,Ap1
1.757868247143899,1.5591936400879671,Ap1
2.838013290269894,2.7132919239552504,Ap1
2.217419511759876,2.0334701921283904,Ap1
2.9329041852401265,2.8211664617319707,Ap1
1.5412094111229795,1.3444199559471823,Ap1
2.5767503295331156,2.4216480242804166,Ap1
4.22350156336027,4.391461717666282,Ap1
1.6880324342925457,1.4893384228285564,Ap1
1.8542870332549546,1.6566100345358774,Ap1
3.0937617986708688,3.0064011689046604,Ap1
1.9508688751244951,1.7553119113001818,Ap1
2.4129963417236815,2.242881438301783,Ap1
3.814500099069255,3.8729412577262314,Ap1
2.028973466358767,1.8359457328890387,Ap1
2.1500184875072015,1.9623406462778687,Ap1
1.1808042086861508,1.0001162548121256,Ap1
1.812762204356845,1.6145180086051338,Ap1
1.4746393862766711,1.2795907454426092,Ap1
0.9378539013836247,0.7775176451257223,Ap1
1.6594664895112081,1.4609357753679215,Ap1
4.524945903344581,4.786224340449807,Ap1
2.4303674840524705,2.2616973314919666,Ap1
1.788047314741893,1.5895642417346145,Ap1
1.6058698214481952,1.4079150659501665,Ap1
2.960099589451855,2.852274071671238,Ap1
2.3827364062381453,2.210188759871327,Ap1
4.545506474389307,4.813543700601398,Ap1
3.93268216840415,4.020762772205316,Ap1
2.753109533074786,2.617650598405124,Ap1
1.3532284620343282,1.1627825855559983,Ap1
2.287489022521205,2.107981683930092,Ap1
2.4235916472771093,2.254353771010841,Ap1
1.7037928140378424,1.5050513370876042,Ap1
3.3256436495114214,3.2786605020011828,Ap1
2.9687078547003463,2.8621384176771767,Ap1
2.455154168672511,2.288606333977492,Ap1
5.1549046372051714,5.646517605228901,Ap1
2.552147952954496,2.394591440066011,Ap1
1.076202084966049,0.9033140443530658,Ap1
2.2563629545160326,2.0748113310621847,Ap1
1.678235429614822,1.4795861932011904,Ap1
1.6359002747475586,1.4375794090181904,Ap1
1.424255775485682,1.2308922312807082,Ap1
2.676563107192463,2.5321365947861163,Ap1
6.298486895360665,7.3367762956514575,Ap1
3.3232651434171,3.2758364316966793,Ap1
1.8405233489402844,1.6426353434837035,Ap1
2.245146340953595,2.0628858759378836,Ap1
3.1997887968674665,3.1301232492226436,Ap1
3.4573271923549775,3.436028451591148,Ap1
1.6150369756422411,1.4169587145878215,Ap1
1.6976485260447598,1.4989219528814723,Ap1
3.069444463697516,2.978207709343378,Ap1
3.179567186954366,3.106427043339481,Ap1
4.38270317685242,4.598604049183852,Ap1
1.611919076741269,1.413881662642207,Ap1
1.865554298134225,1.6680669911356631,Ap1
1.6684738231174618,1.4698808563220709,Ap1
4.9008470701656055,5.293739870372324,Ap1
2.7288146269169036,2.590436197314062,Ap1
2.398588618402013,2.2273020978130766,Ap1
4.279814416396616,4.46438980882723,Ap1
2.8542082023284108,2.7316293391673336,Ap1
3.30640246927112,3.255833550429928,Ap1
6.221548378524297,7.217578282685791,Ap1
2.507488456692596,2.3456563085556104,Ap1
2.418564405542157,2.2489087689133624,Ap1
1.1780938702789348,0.9975899264925691,Ap1
0.909909394198865,0.7524232178049327,Ap1
1.8868049737935333,1.6897169330643644,Ap1
1.0675937135846005,0.8954118519809133,Ap1
4.471962296564555,4.716056446638024,Ap1
1.3974173848773865,1.2050815031871163,Ap1
2.6394030407706945,2.4908672624699038,Ap1
2.0393736361599633,1.8467374224033297,Ap1
4.231197573055557,4.401406394390901,Ap1
2.5557534545209806,2.3985522202316885,Ap1
1.7475703879961662,1.5488556720665603,Ap1
2.426617537825105,2.257632529795884,Ap1
3.992053080742134,4.095637328514215,Ap1
4.305213993273943,4.497406084624782,Ap1
2.7588410827530727,2.624080833903997,Ap1
2.440164550552306,2.2723247106458224,Ap1
2.8182468335991095,2.690951425599625,Ap1
4.580573920352415,4.860255488802711,Ap1
1.981488616929337,1.7868366295635503,Ap1
2.420396584213017,2.250892859518726,Ap1
3.788890026051249,3.841122269865375,Ap1
2.9969456892171835,2.8945564555726953,Ap1
3.822280474248247,3.8826229877622103,Ap1
1.9301182293214703,1.7340115853574132,Ap1
1.300034268320586,1.1121921728063124,Ap1
4.191634941936903,4.350358343978986,Ap1
3.2206026486421115,3.154562571874637,Ap1
1.5517082657298797,1.3546944827365113,Ap1
2.4760953047094185,2.3113962123603264,Ap1
2.999700637214702,2.8977241457485077,Ap1
4.873706349204549,5.256522344322131,Ap1
1.8013410780514745,1.6029773255924566,Ap1
4.001981890821216,4.108199009052647,Ap1
3.0309064508707477,2.933666125931617,Ap1
2.6815609309663118,2.537699271375154,Ap1
4.717892802278517,5.044594071553312,Ap1
2.5286120396506515,2.368773389352396,Ap1
1.9600799094406622,1.7647834212163376,Ap1
2.985892542162518,2.8818561223225445,Ap1
0.8430395109176293,0.6928104825203161,Ap1
1.3864357771031979,1.194546548703648,Ap1
4.037717003975029,4.1535054868856625,Ap1
3.8413596697566486,3.9063944818853233,Ap1
2.7944391394771335,2.6641032220972396,Ap1
3.9125221941438997,3.995431827385797,Ap1
2.3204417393224093,2.143222281403034,Ap1
3.9720296789607765,4.070339228511675,Ap1
3.721702940894646,3.758007862997041,Ap1
2.0113379572842813,1.8176756878532165,Ap1
1.5444940991054714,1.3476329935917983,Ap1
4.621808873406795,4.915371418478462,Ap1
1.713775683604998,1.5150197960106786,Ap1
3.954179072124026,4.04782573285083,Ap1
1.9228407720030545,1.7265535387648936,Ap1
2.2246534856392253,2.0411360873859867,Ap1
2.5006873151639937,2.3382243464823045,Ap1
2.165456759800857,1.978585717893916,Ap1
2.1094081071540076,1.9197422267189457,Ap1
1.7138126246759082,1.5150567062850162,Ap1
3.113007687293311,3.0287630149438844,Ap1
4.9425659923461,5.3511239839720846,Ap1
2.3230779733405904,2.1460470344910005,Ap1
1.2240073196214352,1.0405150807411978,Ap1
3.5157111343465677,3.506439208100609,Ap1
2.317068351920884,2.139608845758659,Ap1
2.8948928484945347,2.7778296486597456,Ap1
1.4789228127642364,1.2837455541979657,Ap1
1.1987227800512028,1.0168423458565465,Ap1
3.2982181310574767,3.246136899149215,Ap1
3.2754450547695426,3.219196338780424,Ap1
1.9294155747188482,1.7332912182488995,Ap1
1.3312123717095523,1.1418004734643405,Ap1
4.236261349312617,4.407953542498434,Ap1
3.309007880518391,3.2589220103692687,Ap1
2.070729369184183,1.8793512139369444,Ap1
2.260230771620847,2.0789269987709504,Ap1
4.699923009396797,5.020341956618173,Ap1
1.592310486333674,1.3945573645428988,Ap1
2.354508763172175,2.179788030328926,Ap1
2.2585862793698968,2.0771769127259097,Ap1
1.5503850324370632,1.3533987714302465,Ap1
2.652398481956168,2.5052816201326196,Ap1
0.9496685946605574,0.7881594620666464,Ap1
3.2720032079230505,3.2151298223594207,Ap1
5.083259916638759,5.546225794502469,Ap1
1.304550387854219,1.1164732280803664,Ap1
1.8911308310074204,1.6941307040809577,Ap1
4.016466327494253,4.126545002669775,Ap1
2.3134131744133777,2.1356950701668,Ap1
2.0713300007097044,1.8799770815020773,Ap1
2.488740128670194,2.3251820400299263,Ap1
2.3531484110511256,2.1783253013068498,Ap1
2.6859624205080217,2.5426006067597653,Ap1
1.363457313805342,1.172551967769719,Ap1
2.9117898335575543,2.7970734027321953,Ap1
3.017952114939287,2.9187320861938977,Ap1
4.445206428147185,4.680750019454535,Ap1
1.328272578314805,1.1390034085763339,Ap1
2.3290186166313984,2.1524154759654195,Ap1
1.2114118443906778,1.028712171742833,Ap1
1.3094235874208393,1.121095698804309,Ap1
1.845891150518401,1.648082726106031,Ap1
2.9109298684357423,2.796093205794997,Ap1
3.0543908890257043,2.9607887119081675,Ap1
1.9172939701964875,1.7208733479258491,Ap1
2.8657879766645666,2.744759585892359,Ap1
2.833506285631443,2.7081940417162205,Ap1
4.606328907920601,4.894656475777042,Ap1
2.232870515087791,2.0498511892768607,Ap1
4.166821711169388,4.3184355667720045,Ap1
1.815243084205243,1.6170269393568335,Ap1
4.1321665495924425,4.273972005373334,Ap1
2.2290924953966083,2.0458431815907208,Ap1
3.844963442467791,3.9108893072028845,Ap1
2.6729557330663174,2.528123310033373,Ap1
2.276323944939708,2.0960702542082355,Ap1
2.0335313205675556,1.840673589246327,Ap1
2.775348206631112,2.6426213824533216,Ap1
1.2817327852300857,1.0948699821290664,Ap1
3.583250757171367,3.5883821817358506,Ap1
3.6939322336646305,3.7238066112046297,Ap1
1.368245364637513,1.177129498033257,Ap1
1.9564231595244341,1.7610220514573702,Ap1
2.118691489168809,1.929462899719044,Ap1
3.3368802466924294,3.292010847678296,Ap1
1.7870001242856481,1.5885085594998567,Ap1
2.6934146108547963,2.5509041930867205,Ap1
3.266100013013334,3.208158414561826,Ap1
0.9154394332809266,0.7573807486007121,Ap1
1.3039934518665957,1.11594513981622,Ap1
2.6460427691312836,2.49822951379408,Ap1
3.497768636187449,3.484758809835839,Ap1
1.4246063497912982,1.2312299811862937,Ap1
3.17255534193232,3.098221361771834,Ap1
6.147801724419498,7.104094066168471,Ap1
2.9322357722504453,2.82040296576092,Ap1
4.173698397101007,4.327275326482473,Ap1
1.783180251044963,1.584658834501672,Ap1
1.0137150047566423,0.846177424827625,Ap1
2.1341379341575992,1.9456595007780222,Ap1
4.003115088148674,4.109633433667902,Ap1
6.334239206225919,7.392446833923218,Ap1
2.148312704717106,1.9605474433710004,Ap1
2.54236173356397,2.3838485055336465,Ap1
2.118679327809812,1.92945015884309,Ap1
1.4877738670744771,1.2923380902813582,Ap1
1.7571349967977008,1.5584571086427896,Ap1
4.966959964419659,5.384776640180025,Ap1
2.5689312192738356,2.4130413142497504,Ap1
1.734402754597315,1.5356554973317127,Ap1
3.078761693994002,2.989002047238991,Ap1
2.266307761420733,2.085396946136327,Ap1
3.730725948493953,3.7691394474996516,Ap1
5.152748378920365,5.643489848825478,Ap1
2.132298942942516,1.9437297220283225,Ap1
3.6863056492004964,3.7144296513256876,Ap1
2.0832947993962314,1.892453492584368,Ap1
1.789534655820158,1.5910638716857943,Ap1
2.9663184230379143,2.8593994755172316,Ap1
2.829430130502932,2.703585510265414,Ap1
2.794077948427396,2.6636964061689508,Ap1
2.2838049888688863,2.1040497696378653,Ap1
4.46221049012776,4.703178309999986,Ap1
1.424239283605603,1.2308763430722527,Ap1
1.8383613986073712,1.6404423205521257,Ap1
0.4900652346860393,0.3887832601285217,Ap1
2.747340441376788,2.6111820727160047,Ap1
0.6245309983637894,0.6150139096991707,Ap2
0.6924346364448701,0.6910055412379836,Ap2
0.7428245483135476,0.74854873928026,Ap2
0.7559772246129872,0.7637303759143278,Ap2
0.3256380253574634,0.30163818855546115,Ap2
0.6760690817656634,0.6725279529729649,Ap2
1.5531504670886296,1.8129094952814586,Ap2
0.8732579846816493,0.9020780815239728,Ap2
0.3034399696481612,0.27974186429821724,Ap2
1.2102324310430275,1.3298289014470963,Ap2
1.1400087361209212,1.2369287837506706,Ap2
0.69812911437151,0.6974591767712153,Ap2
1.067109064279978,1.1426005760391957,Ap2
0.8160595205934309,0.8339355005840989,Ap2
1.1252763563048973,1.2176931315953987,Ap2
0.3009326160491146,0.2772806545298526,Ap2
1.5277927167001926,1.7754767105563136,Ap2
0.38101277608135986,0.3570943832361047,Ap2
1.1444469249602507,1.2427408166427016,Ap2
0.39490815762300185,0.37119660022266415,Ap2
0.8099044391325041,0.8266788311958894,Ap2
0.6566606949869719,0.6507488669246217,Ap2
0.3923511719939887,0.3685959485845021,Ap2
0.9196258017401364,0.958258114065281,Ap2
1.0559958616821812,1.1284083130220741,Ap2
1.278209804567666,1.4216791694849389,Ap2
0.7649950933447832,0.7741781338767039,Ap2
0.9356738176164607,0.9778991020892411,Ap2
0.772589108270976,0.7830007513407089,Ap2
0.8445043461821912,0.8676630602136866,Ap2
1.4790481857510682,1.7043004557095855,Ap2
0.5768810137454699,0.5627493943032681,Ap2
0.9363481546094103,0.9787266377627951,Ap2
1.4664610695261437,1.6860866330361453,Ap2
1.300215977780783,1.4518221819979134,Ap2
0.4932589829323762,0.47314159418078394,Ap2
1.0864363953787486,1.167400736110393,Ap2
0.9216160426466722,0.9606884373443678,Ap2
0.9419604620330315,0.9856209309733087,Ap2
0.38828304875497,0.3644635628944899,Ap2
0.8628602063990489,0.8895957162599971,Ap2
0.536363742266806,0.5189958357036009,Ap2
0.4246342645704291,0.4016156921673726,Ap2
0.8883556967129638,0.9202780546101966,Ap2
0.3503508161515282,0.32624040551993,Ap2
0.4034323524048652,0.37988461552558733,Ap2
0.5050952616110352,0.48566164988446325,Ap2
0.9266389143189387,0.9668289027405489,Ap2
1.554951178553913,1.8155782912863878,Ap2
1.2513664493234486,1.3851815332735167,Ap2
1.8488274556382962,2.270385282330855,Ap2
1.4558307099124166,1.6707570340943303,Ap2
0.5471793664948358,0.5306135458394041,Ap2
0.4215162431403357,0.39840896765249373,Ap2
0.27105392138776085,0.2481406671886838,Ap2
0.6483403813440327,0.6414567464354749,Ap2
0.3537028903909305,0.3295957367149671,Ap2
1.4160493272565757,1.6138169738181138,Ap2
1.8451561585307867,2.264462575816369,Ap2
0.9518759728334133,0.9978317662902313,Ap2
1.6049955199231654,1.8903136015210442,Ap2
1.4268114287870588,1.6291546924466178,Ap2
0.8677658210560913,0.8954795526696955,Ap2
0.7136288298666421,0.715088728191875,Ap2
0.7189924995215878,0.7212110672323317,Ap2
1.32838180198946,1.4906958109204438,Ap2
0.11055203874102917,0.09763099831676028,Ap2
1.7965609659590442,2.1866508388584567,Ap2
1.2490118357953428,1.381994252180007,Ap2
0.5768075639262485,0.5626695061741769,Ap2
1.3130678764869925,1.4695190436458934,Ap2
0.4769944477540322,0.45602543063175455,Ap2
1.1557362493772265,1.2575607363929795,Ap2
0.9590474717247703,1.006687585799935,Ap2
1.0129504146481543,1.0739023612034106,Ap2
1.3338527368586186,1.4982849609103706,Ap2
1.0540555586586988,1.1259354930318444,Ap2
0.9412857569773968,0.984791449917181,Ap2
0.7491946121394045,0.7558930870015462,Ap2
1.1365221845431783,1.23236856153686,Ap2
0.9779684766811754,1.0301500815878668,Ap2
0.7460644011174458,0.7522821531421228,Ap2
0.5834995298958424,0.5699565857762188,Ap2
0.5860214585805908,0.5727072603924505,Ap2
0.7211491385314277,0.7236758919483229,Ap2
1.0891879939922653,1.1709436883182562,Ap2
1.2616739136944877,1.3991609367145443,Ap2
0.6496492586965043,0.642916730135147,Ap2
1.3779433445683815,1.5599035530131855,Ap2
1.750366188105936,2.1136828647519006,Ap2
1.9843913627962968,2.4934861061131053,Ap2
1.476356032690436,1.7003991521955149,Ap2
1.0607862133510448,1.1345198306801372,Ap2
1.3896534228068635,1.5764060955263237,Ap2
0.4970093123956628,0.47710274278275494,Ap2
0.7655067777866903,0.7747718980563657,Ap2
0.6840749198857409,0.6815540488309244,Ap2
0.6211740888909723,0.611303278969159,Ap2
1.0767342038253003,1.1549324838154784,Ap2
1.1180565649659642,1.2082984812929352,Ap2
1.06936210659234,1.1454838857072758,Ap2
1.170025220868511,1.2763925743378388,Ap2
0.7496559853900976,0.7564256369680887,Ap2
1.5330061548812504,1.783149970609476,Ap2
0.4880423442211708,0.46764071292702747,Ap2
0.5549091823429019,0.5389441829168342,Ap2
1.105781289104422,1.1923737339970308,Ap2
1.4513024669075716,1.6642416905754305,Ap2
0.9519740459687207,0.9979527361213473,Ap2
0.3428204050363793,0.31871857137701143,Ap2
0.417248442941207,0.3940258369142943,Ap2
1.300908330241887,1.452773791674518,Ap2
0.922677072580267,0.9619847197106401,Ap2
0.9100758762013612,0.946618193227052,Ap2
1.1671509746400621,1.2725978588989946,Ap2
0.7979951469657435,0.8126800005438213,Ap2
1.11217757245494,1.2006640672055395,Ap2
0.8057234309800573,0.8217579562294625,Ap2
1.2113004768699402,1.3312573601319992,Ap2
1.0520645532970458,1.1233996211371287,Ap2
0.9276534125481575,0.9680703340614444,Ap2
0.4896486429283153,0.46933341891850056,Ap2
0.3875901971691216,0.363760404317511,Ap2
1.5888001380080279,1.8660079170396593,Ap2
1.1920476653670606,1.305579235582974,Ap2
1.203747442404776,1.3211655664468864,Ap2
1.9667325900205341,2.4639345202923764,Ap2
0.8655023255343718,0.8927635260887141,Ap2
1.2506768108025563,1.3842477798496515,Ap2
0.8321587700165677,0.852985900938109,Ap2
0.6523999488281998,0.6459871331257698,Ap2
1.3150367778597147,1.4722362559571422,Ap2
1.1425816487457747,1.240297171190416,Ap2
0.5126920986406488,0.4937257614968419,Ap2
1.504340621976359,1.741104547763164,Ap2
2.1603648682193133,2.796190648049513,Ap2
1.738185139575044,2.094603202607543,Ap2
0.8773737507751002,0.907030691146393,Ap2
0.6350861789600416,0.6267095922537504,Ap2
2.110270995840934,2.708482728859808,Ap2
1.4506337934855527,1.6632803281874802,Ap2
0.4904441056524122,0.47017203952854664,Ap2
0.7881902895538593,0.8011962640025398,Ap2
1.1505530107069957,1.2507500880164546,Ap2
2.0394012137557738,2.5864987266925628,Ap2
0.9569418525211697,1.004085326299816,Ap2
1.1462424744924844,1.2450944466427618,Ap2
1.0355692018431604,1.102451028906735,Ap2
1.1243617955053558,1.2165019080122437,Ap2
0.9279433209806737,0.968425166599996,Ap2
1.2315695924463168,1.3584548853208398,Ap2
0.9026647069752921,0.9376098119830317,Ap2
1.0387773478698799,1.1065167627221386,Ap2
0.1564046022200188,0.13958331011752506,Ap2
0.575426333510925,0.561167589410864,Ap2
2.4786218251214676,3.3832026378993127,Ap2
0.6063544909014581,0.594974004817084,Ap2
0.3933379969468588,0.36959932622624964,Ap2
0.8394021506574092,0.8615900492067459,Ap2
0.4319391265974145,0.4091430538618259,Ap2
1.5302502666030007,1.7790923248890533,Ap2
1.2171245644313693,1.3390550057323565,Ap2
0.9798738174281788,1.0325206062278394,Ap2
0.9967209488477289,1.053543566412663,Ap2
0.6564113156230188,0.6504699720765608,Ap2
1.2163396332757057,1.3380032819743504,Ap2
0.4965309122975501,0.4765971488953503,Ap2
0.5661374161784272,0.5510861157751062,Ap2
1.0726324107194456,1.1496726473543701,Ap2
1.8732390598863478,2.3099258025985945,Ap2
1.7521996456851547,2.116560488484192,Ap2
0.5566769773954677,0.5408526148712015,Ap2
1.0524894485002227,1.1239406617819787,Ap2
0.6479071098327647,0.6409736004364573,Ap2
0.6120947919886197,0.6012890349179277,Ap2
1.656700403259264,1.9686835614616742,Ap2
0.5293849894111553,0.5115234294130698,Ap2
0.3586851355438687,0.3345908722138416,Ap2
1.3199705378964488,1.4790522541439226,Ap2
0.7261813591563727,0.7294342223353367,Ap2
0.18028727527512903,0.16176786973666413,Ap2
1.2731596917995562,1.4147900489054404,Ap2
0.12138364885837657,0.10746497739726753,Ap2
1.0719599855467479,1.1488110228516824,Ap2
1.4579050714460755,1.6737445957379287,Ap2
0.9520094029198891,0.997996348633496,Ap2
0.7606555616347256,0.7691465795014844,Ap2
0.4115463924950918,0.3881806691358859,Ap2
1.0554073773250097,1.1276581597351591,Ap2
1.6184143386810803,1.9105394817186934,Ap2
1.076106348527387,1.1541269310311901,Ap2
0.8326397133391308,0.8535565612187924,Ap2
0.7736970175448954,0.7842897762452576,Ap2
0.6858621809223953,0.6835724566729836,Ap2
0.9458242324658743,0.9903745030119003,Ap2
0.9412596233997819,0.9847593249623348,Ap2
1.038000889623654,1.1055323681336056,Ap2
0.6595576390674817,0.6539904390401946,Ap2
0.43292869384627647,0.4101643454885784,Ap2
0.59468900382641,0.5821796427578965,Ap2
1.3468313858252974,1.516338637424503,Ap2
1.5811229036886876,1.854526206312722,Ap2
0.5047317682539147,0.485276355148446,Ap2
2.179129220922541,2.8293646957212504,Ap2
1.4937963151737916,1.7257276847319303,Ap2
1.2671415099034533,1.406594098865411,Ap2
2.274098875479939,2.9999764831159403,Ap2
1.2313563614921414,1.3581678906618706,Ap2
0.755324254450185,0.7629750946464391,Ap2
0.7197110011838933,0.7220320435063221,Ap2
1.286190811546218,1.4325879868814657,Ap2
1.2647268371848368,1.403309845540415,Ap2
0.48204484900700517,0.461329373907455,Ap2
1.189820278780144,1.3026182642022979,Ap2
1.060543442775232,1.1342098836495607,Ap2
1.5255888328114668,1.7722365177138661,Ap2
0.3701471001278829,0.34611900915841215,Ap2
0.9768794064401459,1.0287957638851544,Ap2
1.3943551057108907,1.5830482455656996,Ap2
0.5896032673920681,0.5766181569213517,Ap2
0.8477545805594785,0.8715370328875165,Ap2
1.3377155232321731,1.50365085115256,Ap2
2.1854469906672147,2.840573562953121,Ap2
1.617916464967533,1.9097876336182367,Ap2
0.5874491190305308,0.5742654988319922,Ap2
0.5372015740096509,0.5198941927400224,Ap2
0.6156063140351823,0.6051583929473932,Ap2
1.1990271359684965,1.314870491875052,Ap2
0.47100769158435923,0.4497508472367089,Ap2
1.26958960802164,1.4099262724211215,Ap2
0.9987290082958017,1.0560568694241481,Ap2
0.921608943488117,0.9606797656473761,Ap2
0.758921340129053,0.7671378464133642,Ap2
0.7825895254025437,0.7946532615393403,Ap2
0.9007047184512661,0.935231027481757,Ap2
1.0729443271414092,1.1500723888319122,Ap2
0.654261547162276,0.6480667608461226,Ap2
0.8868442216283723,0.9184519769114918,Ap2
2.3567513909168927,3.152208440515325,Ap2
0.8811696772510886,0.91160431456662,Ap2
0.6195981431147193,0.6095627715179718,Ap2
1.054191310798673,1.1261084533956858,Ap2
1.152760768078721,1.2536496946558768,Ap2
2.5723738807828274,3.566338920183327,Ap2
1.6168201214861355,1.9081324100773023,Ap2
1.3194369219521573,1.4783145739528039,Ap2
0.7135656741757813,0.7150167056834251,Ap2
0.3402312288157048,0.3161374279021795,Ap2
1.146006927953452,1.2447856146884426,Ap2
0.7067824482182782,0.70729012217132,Ap2
0.5903848625373608,0.5774722194994544,Ap2
